cream cheese,semi-finished bread
cream cheese,zwieback
cream cheese,cake bar
cream cheese,specialty bar
cream cheese,shopping bags
semi-finished bread,zwieback
semi-finished bread,cake bar
semi-finished bread,specialty bar
semi-finished bread,shopping bags
zwieback,cake bar
zwieback,specialty bar
zwieback,shopping bags
cake bar,specialty bar
frankfurter,spread cheese
frankfurter,shopping bags
tropical fruit,spread cheese
tropical fruit,shopping bags
whole milk,spread cheese
spread cheese,margarine
spread cheese,shopping bags
curd,salt
curd,detergent
salt,liquor (appetizer)
salt,detergent
salt,shopping bags
liquor (appetizer),detergent
liquor (appetizer),shopping bags
detergent,shopping bags
beef,dessert
beef,spread cheese
berries,dessert
berries,spread cheese
root vegetables,spread cheese
dessert,spread cheese
dessert,brown bread
spread cheese,brown bread
pork,beef
pork,pip fruit
pork,herbs
pork,spices
beef,pip fruit
beef,spices
pip fruit,herbs
pip fruit,spices
herbs,spices
frankfurter,UHT-milk
UHT-milk,margarine
UHT-milk,sugar
margarine,sugar
sausage,liquor (appetizer)
pork,root vegetables
butter,soda
butter,make up remover
butter,hygiene articles
yogurt,make up remover
yogurt,hygiene articles
bottled water,make up remover
soda,make up remover
soda,hygiene articles
make up remover,hygiene articles
condensed milk,sugar
condensed milk,coffee
condensed milk,shopping bags
sugar,shopping bags
whole milk,UHT-milk
beverages,UHT-milk
UHT-milk,soda
pork,margarine
beef,margarine
cleaner,female sanitary products
sausage,whipped/sour cream
sausage,beverages
sausage,dish cleaner
sausage,cookware
beef,other vegetables
beef,butter milk
beef,beverages
beef,hard cheese
beef,dish cleaner
beef,cookware
citrus fruit,beverages
citrus fruit,dish cleaner
citrus fruit,cookware
other vegetables,butter milk
other vegetables,dish cleaner
other vegetables,cookware
whole milk,dish cleaner
whole milk,cookware
butter milk,whipped/sour cream
butter milk,beverages
butter milk,hard cheese
butter milk,dish cleaner
butter milk,cookware
whipped/sour cream,beverages
whipped/sour cream,dish cleaner
whipped/sour cream,cookware
beverages,hard cheese
beverages,rolls/buns
beverages,dish cleaner
beverages,cookware
hard cheese,dish cleaner
hard cheese,cookware
rolls/buns,dish cleaner
rolls/buns,cookware
dish cleaner,cookware
misc. beverages,newspapers
sliced cheese,soda
meat,curd
meat,bottled beer
meat,cake bar
bottled beer,cake bar
frankfurter,meat
frankfurter,onions
frankfurter,tea
frankfurter,cling film/bags
meat,tropical fruit
meat,onions
meat,oil
meat,baking powder
meat,tea
meat,cling film/bags
tropical fruit,onions
tropical fruit,tea
tropical fruit,cling film/bags
onions,oil
onions,baking powder
onions,tea
onions,cling film/bags
oil,baking powder
oil,tea
oil,cling film/bags
baking powder,tea
baking powder,cling film/bags
tea,cling film/bags
ice cream,canned beer
berries,bottled water
berries,shopping bags
root vegetables,shopping bags
meat,citrus fruit
meat,other vegetables
meat,dessert
meat,butter milk
meat,beverages
meat,cream cheese
meat,rolls/buns
meat,brown bread
meat,bottled water
citrus fruit,tea
other vegetables,tea
curd,beverages
curd,tea
dessert,butter milk
dessert,beverages
dessert,cream cheese
dessert,tea
butter milk,brown bread
butter milk,tea
beverages,cream cheese
beverages,tea
cream cheese,brown bread
cream cheese,tea
rolls/buns,tea
brown bread,tea
brown bread,bottled water
tea,bottled water
whole milk,mustard
mustard,bottled water
sausage,spices
sausage,house keeping products
sausage,flower (seeds)
beef,sliced cheese
beef,house keeping products
beef,flower (seeds)
beverages,sliced cheese
beverages,spices
beverages,house keeping products
beverages,flower (seeds)
sliced cheese,spices
sliced cheese,house keeping products
sliced cheese,flower (seeds)
rolls/buns,house keeping products
rolls/buns,flower (seeds)
spices,house keeping products
spices,flower (seeds)
house keeping products,flower (seeds)
frankfurter,salty snack
sausage,butter
sausage,salty snack
butter,salty snack
sliced cheese,salty snack
sliced cheese,long life bakery product
salty snack,long life bakery product
meat,butter
root vegetables,Instant food products
beverages,Instant food products
beverages,pickled vegetables
beverages,detergent
Instant food products,pickled vegetables
Instant food products,detergent
pickled vegetables,detergent
root vegetables,herbs
herbs,other vegetables
herbs,whole milk
herbs,sliced cheese
herbs,rolls/buns
whole milk,semi-finished bread
whipped/sour cream,semi-finished bread
whipped/sour cream,margarine
citrus fruit,frozen dessert
citrus fruit,salt
citrus fruit,cereals
citrus fruit,canned vegetables
citrus fruit,canned fish
citrus fruit,skin care
citrus fruit,napkins
whole milk,frozen dessert
whole milk,skin care
curd,frozen dessert
curd,canned vegetables
curd,canned fish
curd,skin care
curd,hygiene articles
dessert,whipped/sour cream
dessert,frozen dessert
dessert,salt
dessert,sugar
dessert,cereals
dessert,canned vegetables
dessert,canned fish
dessert,skin care
dessert,hygiene articles
yogurt,frozen dessert
yogurt,salt
yogurt,canned vegetables
yogurt,canned fish
yogurt,skin care
whipped/sour cream,frozen dessert
whipped/sour cream,salt
whipped/sour cream,canned vegetables
whipped/sour cream,canned fish
whipped/sour cream,skin care
whipped/sour cream,hygiene articles
whipped/sour cream,napkins
frozen dessert,salt
frozen dessert,sugar
frozen dessert,cereals
frozen dessert,canned vegetables
frozen dessert,canned fish
frozen dessert,skin care
frozen dessert,hygiene articles
frozen dessert,napkins
rolls/buns,salt
rolls/buns,cereals
rolls/buns,canned fish
rolls/buns,skin care
salt,sugar
salt,cereals
salt,canned vegetables
salt,canned fish
salt,skin care
salt,hygiene articles
salt,napkins
sugar,canned vegetables
sugar,canned fish
sugar,skin care
sugar,napkins
cereals,canned vegetables
cereals,canned fish
cereals,skin care
cereals,hygiene articles
cereals,napkins
canned vegetables,canned fish
canned vegetables,skin care
canned vegetables,hygiene articles
canned vegetables,napkins
canned fish,skin care
canned fish,hygiene articles
canned fish,napkins
skin care,hygiene articles
skin care,napkins
citrus fruit,candy
curd,candy
curd,newspapers
pastry,newspapers
margarine,candy
candy,newspapers
bottled water,misc. beverages
soda,red/blush wine
soda,napkins
misc. beverages,bottled beer
misc. beverages,red/blush wine
misc. beverages,napkins
bottled beer,red/blush wine
red/blush wine,napkins
frankfurter,beef
frankfurter,hamburger meat
frankfurter,grapes
frankfurter,frozen dessert
frankfurter,potato products
beef,hamburger meat
beef,butter
beef,frozen dessert
beef,potato products
beef,bottled water
beef,bottled beer
hamburger meat,grapes
hamburger meat,frozen dessert
hamburger meat,potato products
grapes,root vegetables
grapes,butter
grapes,frozen dessert
grapes,potato products
grapes,bottled water
grapes,bottled beer
root vegetables,potato products
whole milk,potato products
butter,frozen dessert
butter,potato products
frozen dessert,potato products
frozen dessert,bottled water
frozen dessert,bottled beer
potato products,bottled water
potato products,bottled beer
hard cheese,newspapers
cream cheese,chocolate
turkey,beef
turkey,frozen vegetables
turkey,dishes
turkey,photo/film
beef,frozen vegetables
beef,dishes
beef,photo/film
frozen vegetables,photo/film
dishes,photo/film
pork,shopping bags
whipped/sour cream,shopping bags
sausage,bottled water
pip fruit,bottled water
sliced cheese,bottled water
sliced cheese,hygiene articles
citrus fruit,soda
other vegetables,newspapers
yogurt,chocolate
chocolate,newspapers
root vegetables,pet care
whole milk,pet care
pet care,detergent
berries,pastry
berries,specialty bar
root vegetables,specialty bar
other vegetables,specialty bar
pickled vegetables,coffee
frankfurter,spices
butter,spices
whipped/sour cream,spices
margarine,spices
tropical fruit,soups
tropical fruit,napkins
pip fruit,onions
pip fruit,soups
pip fruit,tea
pip fruit,soda
pip fruit,napkins
onions,other vegetables
onions,whole milk
onions,domestic eggs
onions,sugar
onions,soups
onions,soda
onions,hygiene articles
onions,napkins
other vegetables,soups
whole milk,soups
whole milk,tea
domestic eggs,soups
domestic eggs,tea
domestic eggs,napkins
sugar,soups
sugar,tea
soups,tea
soups,soda
soups,hygiene articles
soups,napkins
tea,soda
tea,hygiene articles
tea,napkins
meat,berries
meat,root vegetables
meat,whole milk
meat,soda
tropical fruit,rum
margarine,rum
tropical fruit,herbs
tropical fruit,butter milk
root vegetables,butter milk
root vegetables,hygiene articles
herbs,butter milk
herbs,whipped/sour cream
herbs,hygiene articles
butter milk,flour
butter milk,hygiene articles
whipped/sour cream,flour
flour,hygiene articles
citrus fruit,baking powder
citrus fruit,waffles
pip fruit,brown bread
pip fruit,margarine
root vegetables,baking powder
cream cheese,baking powder
margarine,waffles
baking powder,waffles
hamburger meat,curd
hamburger meat,yogurt
hamburger meat,pastry
hamburger meat,semi-finished bread
hamburger meat,margarine
hamburger meat,fruit/vegetable juice
yogurt,semi-finished bread
yogurt,margarine
rolls/buns,semi-finished bread
pastry,semi-finished bread
pastry,fruit/vegetable juice
semi-finished bread,bottled water
chicken,pip fruit
chicken,whole milk
chicken,dessert
chicken,yogurt
chicken,whipped/sour cream
chicken,rolls/buns
chicken,soda
chicken,waffles
pip fruit,dessert
pip fruit,pasta
whole milk,pasta
dessert,pasta
yogurt,pasta
whipped/sour cream,pasta
rolls/buns,pasta
pasta,soda
pasta,waffles
chicken,frozen fish
citrus fruit,frozen fish
frozen fish,rolls/buns
turkey,pip fruit
turkey,salad dressing
turkey,pastry
pip fruit,salad dressing
pip fruit,pastry
salad dressing,pastry
packaged fruit/vegetables,curd
packaged fruit/vegetables,yogurt
packaged fruit/vegetables,domestic eggs
packaged fruit/vegetables,mustard
packaged fruit/vegetables,pickled vegetables
packaged fruit/vegetables,misc. beverages
curd,mustard
curd,pickled vegetables
curd,misc. beverages
yogurt,mustard
yogurt,misc. beverages
domestic eggs,mustard
domestic eggs,pickled vegetables
domestic eggs,bottled water
brown bread,mustard
brown bread,pickled vegetables
brown bread,misc. beverages
mustard,pickled vegetables
mustard,misc. beverages
pickled vegetables,bottled water
pickled vegetables,misc. beverages
sausage,potted plants
whole milk,potted plants
yogurt,potted plants
rolls/buns,potted plants
brown bread,potted plants
frozen meals,pastry
citrus fruit,sauces
sugar,sauces
citrus fruit,salty snack
citrus fruit,shopping bags
chicken,vinegar
chicken,bottled water
chicken,canned beer
chicken,napkins
chicken,newspapers
other vegetables,vinegar
whole milk,vinegar
whole milk,canned beer
vinegar,oil
vinegar,bottled water
vinegar,canned beer
vinegar,napkins
vinegar,newspapers
oil,canned beer
canned beer,napkins
napkins,newspapers
hamburger meat,specialty cheese
hamburger meat,flour
root vegetables,specialty cheese
other vegetables,specialty cheese
whole milk,specialty cheese
yogurt,specialty cheese
whipped/sour cream,specialty cheese
specialty cheese,flour
specialty cheese,margarine
flour,margarine
pork,yogurt
pork,oil
dessert,oil
yogurt,oil
oil,soda
beef,abrasive cleaner
root vegetables,abrasive cleaner
citrus fruit,packaged fruit/vegetables
UHT-milk,coffee
beef,yogurt
frankfurter,mustard
frankfurter,canned beer
frankfurter,napkins
beef,curd
beef,soft cheese
beef,mustard
beef,pickled vegetables
beef,canned beer
beef,hygiene articles
beef,napkins
root vegetables,mustard
root vegetables,canned beer
root vegetables,napkins
curd,canned beer
dessert,soft cheese
dessert,mustard
dessert,pickled vegetables
yogurt,canned beer
soft cheese,mustard
soft cheese,pickled vegetables
soft cheese,canned beer
soft cheese,hygiene articles
soft cheese,napkins
rolls/buns,mustard
mustard,canned beer
mustard,hygiene articles
mustard,napkins
pickled vegetables,canned beer
pickled vegetables,hygiene articles
pickled vegetables,napkins
canned beer,hygiene articles
onions,chewing gum
onions,newspapers
chewing gum,chocolate
chewing gum,newspapers
packaged fruit/vegetables,cream cheese
packaged fruit/vegetables,white bread
packaged fruit/vegetables,candy
cream cheese,candy
white bread,candy
bottled water,white wine
beef,white bread
beef,pastry
beef,pasta
beef,soap
white bread,pastry
white bread,pasta
white bread,soap
pastry,pasta
pastry,soap
pasta,soap
sausage,chicken
sausage,candy
sausage,abrasive cleaner
sausage,cleaner
chicken,candy
chicken,abrasive cleaner
chicken,cleaner
tropical fruit,abrasive cleaner
tropical fruit,cleaner
root vegetables,cleaner
whole milk,cleaner
yogurt,cleaner
candy,abrasive cleaner
candy,cleaner
abrasive cleaner,cleaner
chicken,spices
chicken,long life bakery product
chicken,shopping bags
whole milk,spices
spices,long life bakery product
spices,shopping bags
pork,brown bread
pork,sugar
pork,cat food
citrus fruit,cat food
brown bread,cat food
pastry,cat food
sugar,cat food
meat,hard cheese
hard cheese,bottled beer
other vegetables,instant coffee
yogurt,instant coffee
brown bread,instant coffee
bottled water,cake bar
citrus fruit,canned beer
coffee,canned beer
coffee,dishes
canned beer,dishes
domestic eggs,photo/film
brown bread,photo/film
canned fish,canned beer
berries,curd
berries,butter milk
berries,cream cheese
berries,roll products
berries,margarine
berries,misc. beverages
berries,specialty chocolate
root vegetables,roll products
root vegetables,misc. beverages
root vegetables,specialty chocolate
other vegetables,roll products
other vegetables,specialty chocolate
curd,roll products
curd,specialty chocolate
butter milk,roll products
butter milk,margarine
butter milk,misc. beverages
butter milk,specialty chocolate
cream cheese,roll products
cream cheese,specialty chocolate
roll products,margarine
roll products,misc. beverages
roll products,specialty chocolate
roll products,detergent
margarine,misc. beverages
margarine,detergent
misc. beverages,specialty chocolate
misc. beverages,detergent
specialty chocolate,detergent
margarine,hygiene articles
ham,hard cheese
ham,soda
ham,misc. beverages
ham,chocolate
ham,candy
whipped/sour cream,misc. beverages
hard cheese,soda
hard cheese,chocolate
hard cheese,candy
rolls/buns,misc. beverages
misc. beverages,chocolate
misc. beverages,candy
chocolate,candy
hamburger meat,white bread
hamburger meat,salty snack
white bread,salty snack
yogurt,mayonnaise
mayonnaise,rolls/buns
mayonnaise,soda
mayonnaise,napkins
soda,specialty chocolate
sausage,meat
sausage,hamburger meat
sausage,rubbing alcohol
meat,hamburger meat
meat,rubbing alcohol
hamburger meat,rubbing alcohol
citrus fruit,pet care
pip fruit,beverages
pip fruit,pet care
beverages,pet care
beverages,waffles
hard cheese,pet care
hard cheese,waffles
pet care,soda
pet care,fruit/vegetable juice
pet care,waffles
frankfurter,frozen potato products
frankfurter,zwieback
frankfurter,specialty bar
frankfurter,dish cleaner
other vegetables,frozen potato products
other vegetables,zwieback
whole milk,zwieback
curd,frozen potato products
curd,dish cleaner
frozen potato products,zwieback
frozen potato products,specialty bar
frozen potato products,dish cleaner
